Time Out,Event,Wilayah,Gender,Metode Pembayaran,Durasi Pembayaran,Premi,Usia
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,46
54,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,34
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
3,1,3,Perempuan,Bulanan,60-120,<=2.5jt,28
48,0,3,Laki-laki,Bulanan,>120,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,54
17,0,3,Perempuan,Bulanan,>120,<=2.5jt,27
13,0,2,Perempuan,Bulanan,60-120,<=2.5jt,22
2,0,3,Perempuan,Bulanan,60-120,<=2.5jt,47
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
3,0,2,Laki-laki,Triwulan,<=60,<=2.5jt,24
27,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,38
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,37
7,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,37
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,28
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,35
2,1,2,Laki-laki,Bulanan,>120,<=2.5jt,32
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
46,0,3,Perempuan,Bulanan,60-120,<=2.5jt,45
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,38
49,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,34
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,34
29,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,39
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,30
12,1,3,Perempuan,Tahunan,<=60,>10jt,18
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,26
40,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
19,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
31,0,3,Perempuan,Bulanan,>120,<=2.5jt,26
7,0,3,Perempuan,Bulanan,>120,<=2.5jt,33
39,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
33,0,3,Laki-laki,Bulanan,>120,<=2.5jt,49
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,32
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,47
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,39
6,1,2,Perempuan,Triwulan,<=60,<=2.5jt,48
9,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
48,0,3,Laki-laki,Bulanan,>120,<=2.5jt,35
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,31
1,0,2,Perempuan,Bulanan,60-120,<=2.5jt,40
14,0,3,Perempuan,Bulanan,60-120,<=2.5jt,35
24,0,3,Perempuan,Bulanan,>120,<=2.5jt,27
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,49
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,25
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,30
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,44
14,1,3,Perempuan,Bulanan,>120,<=2.5jt,46
10,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,22
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,25
21,1,3,Perempuan,Triwulan,<=60,<=2.5jt,24
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
7,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,42
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
48,0,3,Perempuan,Bulanan,>120,<=2.5jt,39
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,34
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,33
23,0,3,Perempuan,Triwulan,<=60,<=2.5jt,24
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,49
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,37
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,24
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,39
38,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,39
16,0,3,Laki-laki,Bulanan,>120,<=2.5jt,28
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,37
46,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,31
23,0,2,Perempuan,Bulanan,60-120,<=2.5jt,24
38,0,2,Perempuan,Bulanan,60-120,<=2.5jt,41
2,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,34
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,33
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
25,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,20
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
9,0,3,Laki-laki,Bulanan,>120,<=2.5jt,35
21,1,2,Laki-laki,Triwulan,<=60,<=2.5jt,32
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,28
42,0,3,Perempuan,Bulanan,>120,<=2.5jt,34
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,49
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,40
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,45
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
21,1,3,Perempuan,Bulanan,>120,<=2.5jt,19
3,1,3,Laki-laki,Triwulan,60-120,<=2.5jt,28
12,0,3,Perempuan,Bulanan,60-120,<=2.5jt,36
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
50,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,31
2,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,42
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,29
8,1,3,Perempuan,Bulanan,>120,<=2.5jt,23
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,25
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,45
25,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,33
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
8,1,3,Laki-laki,Bulanan,>120,<=2.5jt,36
41,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
31,0,2,Perempuan,Bulanan,>120,<=2.5jt,37
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,25
39,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,18
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,18
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,25
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,21
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
19,0,3,Perempuan,Triwulan,<=60,<=2.5jt,46
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,47
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,50
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,38
4,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,29
9,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,51
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
34,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,45
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,33
12,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,47
33,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,28
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,24
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,30
3,1,2,Laki-laki,Bulanan,>120,<=2.5jt,46
29,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
48,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
9,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,28
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,49
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
37,0,3,Perempuan,Bulanan,>120,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,45
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,51
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,30
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
26,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
16,0,3,Perempuan,Bulanan,>120,<=2.5jt,39
2,1,2,Perempuan,Bulanan,60-120,<=2.5jt,39
18,0,3,Perempuan,Triwulan,<=60,<=2.5jt,47
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
18,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,32
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,49
33,1,3,Perempuan,Triwulan,<=60,<=2.5jt,49
1,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,41
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,30
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,42
22,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
10,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,43
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,46
14,0,3,Perempuan,Bulanan,60-120,<=2.5jt,33
6,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,36
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,33
9,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,33
26,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,48
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
29,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,44
1,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,45
51,1,3,Perempuan,Triwulan,<=60,<=2.5jt,27
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,34
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,27
23,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,50
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,38
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,33
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,49
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
18,0,2,Laki-laki,Bulanan,>120,<=2.5jt,44
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
57,0,3,Laki-laki,Triwulan,60-120,<=2.5jt,41
4,0,2,Perempuan,Bulanan,>120,<=2.5jt,46
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
6,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
42,1,3,Perempuan,Bulanan,60-120,<=2.5jt,20
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
6,0,3,Perempuan,Bulanan,>120,<=2.5jt,19
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,49
29,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,48
2,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,35
9,1,3,Perempuan,Bulanan,>120,<=2.5jt,40
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
4,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,47
3,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,24
16,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,24
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,30
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,34
30,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,22
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,36
9,1,3,Perempuan,Triwulan,<=60,<=2.5jt,47
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
31,0,3,Perempuan,Bulanan,>120,<=2.5jt,31
15,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
4,1,2,Perempuan,Bulanan,>120,<=2.5jt,47
8,1,3,Perempuan,Bulanan,>120,<=2.5jt,28
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,49
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,36
7,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,39
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,45
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
3,0,2,Laki-laki,Bulanan,>120,<=2.5jt,45
23,0,3,Perempuan,Bulanan,>120,<=2.5jt,30
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,48
36,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,23
29,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,50
7,0,3,Perempuan,Bulanan,>120,<=2.5jt,21
4,0,3,Perempuan,Bulanan,60-120,<=2.5jt,38
21,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,34
4,0,3,Laki-laki,Bulanan,>120,<=2.5jt,40
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,39
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,35
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,44
14,0,3,Laki-laki,Bulanan,>120,<=2.5jt,48
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,51
2,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,50
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,36
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
53,0,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,25
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,22
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,31
33,0,3,Laki-laki,Semester,<=60,2.5jt-10jt,28
11,1,3,Perempuan,Bulanan,>120,<=2.5jt,45
47,0,3,Perempuan,Tahunan,<=60,<=2.5jt,20
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
28,0,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,25
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
12,1,3,Laki-laki,Semester,<=60,<=2.5jt,45
31,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
16,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,44
15,0,3,Laki-laki,Bulanan,>120,<=2.5jt,29
2,0,3,Perempuan,Bulanan,60-120,<=2.5jt,23
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,54
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,48
17,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
5,1,3,Perempuan,Bulanan,60-120,<=2.5jt,37
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,43
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,35
28,0,2,Perempuan,Bulanan,>120,<=2.5jt,34
8,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
9,0,3,Perempuan,Bulanan,>120,<=2.5jt,24
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
5,0,3,Laki-laki,Bulanan,>120,<=2.5jt,23
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,36
8,1,3,Perempuan,Bulanan,60-120,<=2.5jt,33
32,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,34
50,0,3,Laki-laki,Bulanan,>120,<=2.5jt,46
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,32
26,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
8,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,40
25,1,3,Laki-laki,Bulanan,>120,<=2.5jt,34
35,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,27
37,0,2,Perempuan,Bulanan,60-120,<=2.5jt,38
22,1,3,Perempuan,Bulanan,>120,<=2.5jt,24
35,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,50
32,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,40
8,1,3,Perempuan,Bulanan,60-120,<=2.5jt,36
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,38
12,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
12,1,3,Laki-laki,Semester,<=60,<=2.5jt,35
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,47
8,0,3,Perempuan,Triwulan,<=60,<=2.5jt,34
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,24
12,0,3,Perempuan,Bulanan,>120,<=2.5jt,27
47,0,3,Perempuan,Bulanan,60-120,<=2.5jt,47
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,24
21,0,3,Perempuan,Bulanan,>120,<=2.5jt,26
12,1,3,Perempuan,Tahunan,<=60,2.5jt-10jt,35
14,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
28,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
37,0,3,Perempuan,Semester,<=60,2.5jt-10jt,30
34,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,35
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,45
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,39
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,23
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,32
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,50
23,0,3,Perempuan,Bulanan,60-120,<=2.5jt,45
34,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,19
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,35
11,1,3,Perempuan,Bulanan,60-120,<=2.5jt,42
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,49
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
16,0,3,Perempuan,Bulanan,>120,<=2.5jt,49
22,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,35
19,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
11,1,2,Perempuan,Bulanan,>120,<=2.5jt,21
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,33
31,0,3,Laki-laki,Bulanan,>120,<=2.5jt,49
29,0,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,32
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,47
2,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,25
11,0,2,Perempuan,Bulanan,60-120,<=2.5jt,20
9,1,2,Perempuan,Bulanan,60-120,<=2.5jt,43
15,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
48,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,41
8,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
36,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
12,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,28
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,42
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,36
24,1,3,Perempuan,Triwulan,<=60,<=2.5jt,42
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,34
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,21
6,1,3,Perempuan,Bulanan,60-120,<=2.5jt,17
35,0,3,Perempuan,Triwulan,<=60,<=2.5jt,39
34,0,3,Laki-laki,Bulanan,>120,<=2.5jt,44
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,30
3,0,2,Laki-laki,Bulanan,>120,<=2.5jt,48
3,1,3,Perempuan,Bulanan,60-120,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,50
46,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,48
25,0,3,Perempuan,Bulanan,60-120,<=2.5jt,27
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,49
15,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
24,1,3,Perempuan,Bulanan,>120,<=2.5jt,33
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
12,0,3,Perempuan,Bulanan,60-120,<=2.5jt,50
7,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,24
32,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,33
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,38
53,0,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,28
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,26
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,26
18,1,3,Perempuan,Bulanan,60-120,<=2.5jt,26
8,0,3,Laki-laki,Bulanan,>120,<=2.5jt,25
54,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,21
8,1,3,Laki-laki,Bulanan,>120,<=2.5jt,48
25,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,21
7,1,3,Laki-laki,Bulanan,>120,<=2.5jt,33
37,0,3,Perempuan,Bulanan,60-120,<=2.5jt,34
7,1,3,Perempuan,Bulanan,60-120,<=2.5jt,50
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,36
11,1,3,Perempuan,Bulanan,>120,<=2.5jt,18
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,28
3,1,3,Perempuan,Bulanan,60-120,<=2.5jt,35
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
28,0,3,Perempuan,Bulanan,>120,<=2.5jt,43
12,1,3,Perempuan,Semester,<=60,<=2.5jt,25
8,0,3,Laki-laki,Semester,<=60,<=2.5jt,24
57,0,3,Perempuan,Bulanan,>120,<=2.5jt,24
8,1,3,Perempuan,Bulanan,60-120,<=2.5jt,48
26,0,3,Perempuan,Bulanan,>120,<=2.5jt,32
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
33,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,31
52,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,43
26,0,3,Laki-laki,Bulanan,>120,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,49
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
8,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,44
9,0,2,Laki-laki,Triwulan,<=60,<=2.5jt,36
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,21
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,44
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
5,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
58,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,32
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,33
47,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,48
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
1,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,26
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,24
23,1,2,Perempuan,Bulanan,>120,<=2.5jt,23
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,25
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,35
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
26,0,3,Perempuan,Bulanan,>120,<=2.5jt,25
56,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,30
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,26
22,1,3,Perempuan,Bulanan,60-120,<=2.5jt,46
10,1,3,Perempuan,Bulanan,>120,<=2.5jt,39
1,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,34
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
9,1,3,Perempuan,Triwulan,<=60,<=2.5jt,28
4,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,46
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,36
36,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,31
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,45
1,1,2,Laki-laki,Bulanan,60-120,<=2.5jt,49
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,34
44,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,25
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,46
9,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
1,0,2,Perempuan,Bulanan,>120,<=2.5jt,31
1,1,2,Laki-laki,Bulanan,>120,<=2.5jt,32
